node_id,ale_index,lon,lat,ale_norm
168,-1.1353501,-52.7377862084408,47.6016599954582,14.493618120500425
169,-1.4605591999999998,-52.73869940126821,47.601916087355605,9.712874077608298
170,-0.16209204,-52.700391102958406,47.57875329435329,28.801021180690775
171,2.4729438,-52.6997708057214,47.57776175171829,67.53742768003922
172,-1.8493179,-52.88749321836271,47.58933249578771,3.997917641433883
173,-0.25034726,-52.771065403734,47.560829812859296,27.50362323804669
174,-1.574271,-52.7737129819913,47.5601050062372,8.04125108041498
175,0.5546025,-52.709447285477104,47.5934565944176,39.3368061654231
176,0.31531924,-52.709803699574,47.595412914700496,35.819216959558915
177,-1.4605591999999998,-52.7659877032553,47.607226105800294,9.712874077608298
178,-1.4605591999999998,-52.76512222050221,47.606620631728,9.712874077608298
179,-0.29020861,-52.8109971155335,47.50673799494,26.917640522451897
180,-0.29020861,-52.809505287335796,47.506221707693,26.917640522451897
181,-1.574271,-52.772701992989795,47.5529939978936,8.04125108041498
182,-1.574271,-52.774271420683206,47.5545984003689,8.04125108041498
183,-1.6157171000000001,-52.8877673921348,47.54295069527021,7.43197171007721
184,-1.6157171000000001,-52.888713882927,47.5432226969444,7.43197171007721
185,0.94194764,-52.7176977885909,47.5545329941603,45.03098252948615
186,0.94194764,-52.718484091077606,47.554188301376,45.03098252948615
187,-1.2761353000000002,-52.7947632041114,47.5034569944007,12.424001968223696
188,0.28013331,-52.7043982054385,47.5809343026293,35.30196536591925
189,0.28013331,-52.7041555959678,47.581243897410495,35.30196536591925
190,4.681203400000001,-52.7249842938394,47.572420106819706,100.0
191,4.1808328999999995,-52.7255385138336,47.5733899041236,92.64429166614967
192,1.5798538,-52.71162589254539,47.559509885202296,54.408537076219915
193,1.5798538,-52.7117060007711,47.559112791016204,54.408537076219915
194,-0.33887064,-52.74708489342029,47.5476822944409,26.202283202999467
195,-0.67149901,-52.7483076019249,47.5468807986109,21.31247200652797
196,1.1883845,-52.762366491666604,47.566632689167,48.65373340083029
197,-2.0061023000000002,-52.76335919528751,47.5665387106411,1.6931048723003705
198,2.3607693,-52.7044860986884,47.5672556856421,65.88840379774501
199,2.3607693,-52.7047569012691,47.5674414881019,65.88840379774501
200,-0.10316336,-52.7419949847175,47.551700994553606,29.66730363055302
201,-0.10316336,-52.742555187132,47.552160303689206,29.66730363055302
202,2.4729438,-52.7055228852039,47.571343494899594,67.53742768003922
203,2.4729438,-52.70268540469971,47.5728164118575,67.53742768003922
204,-0.26047698,-52.768375135712205,47.535614418361995,27.354711050330646
205,-0.26047698,-52.768746793215996,47.5353913917202,27.354711050330646
206,-0.12141189999999999,-52.7343826094166,47.5469753012675,29.39904053798741
207,-0.25355181,-52.734198409311,47.5454213922972,27.456514675209274
208,-0.93769604,-52.85447239810679,47.5348916964893,17.3992362901594
209,-0.79843062,-52.85275901592979,47.534910392382095,19.44651088071013
210,-2.0247333,-52.8252079870467,47.6123775013754,1.4192194174864632
211,-2.0027685,-52.82720221230579,47.610798004643,1.7421134778104665
212,-2.0580881,-52.7947546822801,47.55496240126679,0.9288863935893481
213,-1.9812515,-52.771360510531395,47.500318300296605,2.0584246436754796
214,-1.9812515,-52.772094413013896,47.499423100068,2.0584246436754796
215,0.89497596,-52.722668993556205,47.5549354005442,44.34047424006671
216,0.89497596,-52.7242187065911,47.55476809547629,44.34047424006671
217,-1.4605591999999998,-52.763310392522,47.605427511165,9.712874077608298
218,-1.4605591999999998,-52.764417118565596,47.6051044974672,9.712874077608298
219,1.5798538,-52.7133656001099,47.5553807129175,54.408537076219915
220,0.32881227,-52.7134292037286,47.5552896559921,36.01757156523589
221,-0.91951072,-52.6890645897082,47.608825700587204,17.666570015624302
222,-0.91951072,-52.6914969028683,47.609519613598,17.666570015624302
223,-0.89842534,-52.8372472081304,47.541593798133,17.976536141501825
224,-0.89842534,-52.8364584993037,47.5418403874715,17.976536141501825
225,1.5798538,-52.7130367948333,47.5557930021965,54.408537076219915
226,1.5798538,-52.7135733173725,47.5561765963636,54.408537076219915
227,-1.0234115,-52.7513322040632,47.518786999538605,16.13917414928217
228,-1.0234115,-52.751402999198504,47.5181199856643,16.13917414928217
229,0.5032601999999999,-52.700803390160104,47.5840921096573,38.58204747363563
230,-0.20817652,-52.7005780910762,47.584527288449,28.12355519579127
231,-0.19969170000000003,-52.8123332069089,47.518540691183205,28.248286492271017
232,-0.267737,-52.813586898210296,47.5183050068139,27.24798495513135
233,-1.4664757,-52.89534508253139,47.5474508958916,9.625898429848835
234,-0.10316336,-52.7444854137784,47.551447097451,29.66730363055302
235,-0.49318916,-52.746871104640704,47.5516447882895,23.933720160950735
236,-1.7065057000000001,-52.736515182420796,47.5989539963227,6.097331755006717
237,-1.7065057000000001,-52.737089293021796,47.599564207785704,6.097331755006717
238,-2.1098957,-52.8417385986876,47.6268701998874,0.16728754818023006
239,-2.1098957,-52.8415770042811,47.627574689536296,0.16728754818023006
240,-0.33887064,-52.7498129931584,47.54419430960711,26.202283202999467
241,-0.67149901,-52.750183105224295,47.54413470615621,21.31247200652797
242,-0.2522302,-52.8134890088378,47.5112248108854,27.475943034177476
243,-0.2522302,-52.812963824511606,47.510630196552604,27.475943034177476
244,3.6563976,-52.7190252155762,47.567348406234395,84.93481817245794
245,3.6563976,-52.717757001524,47.5689718011383,84.93481817245794
246,-1.4740517,-52.782974519675705,47.5289409010054,9.514527263208816
247,-1.4740517,-52.7929954956053,47.5244597966782,9.514527263208816
248,-0.34976089,-52.768210185991,47.5233870076738,26.04219082608533
249,-0.34976089,-52.7690815063054,47.52440828839129,26.04219082608533
250,1.8790703999999998,-52.7164461140989,47.5597527989637,58.80717775996595
251,1.8790703999999998,-52.7167811978525,47.559432803516394,58.80717775996595
252,0.18293278,-52.7555447963978,47.562616113399,33.87306668269219
253,0.18293278,-52.755063904541394,47.563343394167006,33.87306668269219
254,-1.3962041,-52.8286560804301,47.529565505685206,10.658927742634049
255,-1.3500756,-52.829206608785896,47.5293497084871,11.337040844581534
256,-1.3962041,-52.833391491097295,47.5316314030313,10.658927742634049
257,-1.3962041,-52.833150812926796,47.531968206801004,10.658927742634049
258,-1.9812515,-52.7594456983535,47.5112635857047,2.0584246436754796
259,-1.206885,-52.758859206564395,47.51070858934521,13.442017636276937
260,-0.22040339,-52.7003479772614,47.5729050988932,27.94381380505
261,2.4729438,-52.699381608886995,47.5742691114936,67.53742768003922
262,-1.934779,-52.8360797954887,47.57339660277351,2.7415947257343873
263,-1.934779,-52.840041809173,47.57434779010529,2.7415947257343873
264,-1.9211546999999998,-52.8880073105231,47.5917896074339,2.941879069141681
265,-1.8493179,-52.8882887148172,47.5922167923106,3.997917641433883
266,-1.6531043999999997,-52.7445372961813,47.5221749107967,6.88235882484485
267,-1.6531043999999997,-52.744051800730894,47.5207824027353,6.88235882484485
268,-0.72881973,-52.8367190198172,47.536365299299796,20.46982741056098
269,-0.80676717,-52.8367283086631,47.5370130120288,19.323959230861547
270,-2.07058,-52.7687313060141,47.6470145111761,0.7452489230837429
271,-2.07058,-52.771813200615505,47.6483706998998,0.7452489230837429
272,0.10562514,-52.751359078632795,47.532760904264705,32.736603897979066
273,0.035546392,-52.755309188972596,47.5312877994696,31.70640961056725
274,3.583765,-52.723663395536605,47.5657992889696,83.86708092350099
275,3.583765,-52.7244869964231,47.5653729886995,83.86708092350099
276,-1.0234115,-52.7489731920555,47.519749811691,16.13917414928217
277,-1.0234115,-52.748145900074796,47.519636414844506,16.13917414928217
278,3.5866983,-52.7287401815775,47.5774565019311,83.91020196931741
279,1.1883845,-52.7288498059125,47.577553898948004,48.65373340083029
280,-0.20817652,-52.688774902914,47.588463007753894,28.12355519579127
281,-0.16209204,-52.6876146129784,47.588776994981004,28.801021180690775
282,-0.33584085,-52.7579301029492,47.523841986575604,26.24682270233609
283,-1.17295,-52.7572962893394,47.5230532971591,13.940879903955008
284,-1.17295,-52.760683099171,47.51718598696979,13.940879903955008
285,-1.17295,-52.76039901542911,47.5158405979751,13.940879903955008
286,-1.8922956999999998,-52.8975039069364,47.5725877151185,3.3661214791290526
287,-1.8922956999999998,-52.9000616842805,47.5721142031055,3.3661214791290526
288,-0.64110953,-52.7225418101991,47.5851083108381,21.759213273843642
289,-0.64110953,-52.7224774044228,47.58476739241261,21.759213273843642
290,2.1383369,-52.72930429462401,47.563896707909095,62.618531056649516
291,2.1383369,-52.7301800954111,47.5634425969034,62.618531056649516
292,0.89497596,-52.726791926032604,47.554603397101005,44.34047424006671
293,0.14450358,-52.73052729620729,47.5550149963159,33.308137321942105
294,-1.2123146,-52.717671410379495,47.61617620621039,13.362199673448448
295,-1.2123146,-52.7175852972639,47.6166133034869,13.362199673448448
296,-1.3570440000000001,-52.8478392043513,47.526387802418796,11.234601716068557
297,-0.75808752,-52.8490315891556,47.526464698415204,20.03957557353945
298,4.1808328999999995,-52.7296270025846,47.5696597145059,92.64429166614967
299,4.1808328999999995,-52.72860160430739,47.56920729933721,92.64429166614967
300,-2.0247333,-52.80810420893379,47.6134042990656,1.4192194174864632
301,-2.0924636999999997,-52.8003831813646,47.6157531180733,0.4235470752220536
302,1.1883845,-52.7432687102271,47.571261791209096,48.65373340083029
303,1.1883845,-52.7444994954013,47.572037797796405,48.65373340083029
304,3.6563976,-52.7183333971576,47.5670581016777,84.93481817245794
305,2.8034682,-52.7204064968078,47.565812201995,72.39630941591467
306,-1.4664757,-52.8913107813171,47.5472474977586,9.625898429848835
307,-1.7902679,-52.837984496381395,47.62116259525929,4.865983558816826
308,-2.0027685,-52.8377234066251,47.62206660737311,1.7421134778104665
309,0.15612023,-52.71619598358829,47.5919700958187,33.478908159184556
310,-0.18781057,-52.718354587601205,47.5912718942777,28.422945323989833
311,0.08910586699999999,-52.71968095164821,47.589681834875094,32.4937619357226
312,0.08910586699999999,-52.7199560969681,47.588998390507605,32.4937619357226
313,-1.3962041,-52.8234012833294,47.5302596957096,10.658927742634049
314,-1.3962041,-52.825541891101,47.5284198976728,10.658927742634049
315,-2.003659,-52.694532693148496,47.626719208199994,1.7290226615627233
316,-2.003659,-52.6916466211101,47.6243142973654,1.7290226615627233
317,-0.14827305,-52.7758066786481,47.528830504722,29.0041675690338
318,-0.14827305,-52.7750371832515,47.5292564011149,29.0041675690338
319,-2.0027685,-52.844998475768,47.6106240932892,1.7421134778104665
320,-2.0027685,-52.8447862247745,47.6110005520611,1.7421134778104665
321,-1.3346533999999999,-52.762995604402505,47.5227744074971,11.563755259332819
322,-1.3346533999999999,-52.7637163066195,47.5222654008136,11.563755259332819
323,-1.5651618,-52.7451368788495,47.6550333035266,8.175161089807435
324,-2.07058,-52.7481563851503,47.653727592253,0.7452489230837429
325,0.082924962,-52.7436032928799,47.555707689159895,32.402899396026044
326,-0.49318916,-52.7445583825831,47.55564820211389,23.933720160950735
327,0.18293278,-52.7504069927272,47.5640264011499,33.87306668269219
328,0.18293278,-52.750223013923105,47.56448810377189,33.87306668269219
329,-1.8966876,-52.7257746981252,47.6315358004871,3.301558249619241
330,-1.8966876,-52.727705801125495,47.630640305953506,3.301558249619241
331,-2.0580881,-52.8140471049345,47.5643779883317,0.9288863935893481
332,-2.0580881,-52.825235517107004,47.5567006947045,0.9288863935893481
333,-0.45250192,-52.7785940110713,47.5287512940269,24.53184389196479
334,-0.45250192,-52.7786526922028,47.5293083022694,24.53184389196479
335,0.32881227,-52.713696710490396,47.55493479557139,36.01757156523589
336,0.32881227,-52.714497419253796,47.5546258959818,36.01757156523589
337,0.94194764,-52.7145606844102,47.5557497985553,45.03098252948615
338,0.035546392,-52.747302817012205,47.534244501629495,31.70640961056725
339,0.10562514,-52.7473983914682,47.534324004985294,32.736603897979066
340,-0.16209204,-52.686223291990096,47.5864580101867,28.801021180690775
341,-0.16209204,-52.6878923882024,47.58659430758821,28.801021180690775
342,-2.0580881,-52.79446130240029,47.546448200225804,0.9288863935893481
343,-2.0580881,-52.79399559077971,47.54430260107429,0.9288863935893481
344,-1.1353501,-52.7268977191538,47.598657097450506,14.493618120500425
345,-0.67149901,-52.7489443883125,47.54764490190271,21.31247200652797
346,-0.67149901,-52.750148796073894,47.5469037092832,21.31247200652797
347,-1.206885,-52.759451483812,47.512339406405104,13.442017636276937
348,-1.206885,-52.7601982133837,47.511937493913,13.442017636276937
349,-0.83355683,-52.8058504809877,47.5269476008638,18.93013720233865
350,-0.83355683,-52.8059402131244,47.5285729083037,18.93013720233865
351,-1.0091341999999999,-52.793457105054294,47.5040983161876,16.34905793458702
352,-1.2761353000000002,-52.7923692109593,47.5037373897074,12.424001968223696
353,-0.83355683,-52.8056423892455,47.5329161029594,18.93013720233865
354,-0.83355683,-52.805696693878794,47.533653387202605,18.93013720233865
355,-1.9468976000000002,-52.8747953858406,47.5764303020699,2.5634449606810925
356,-1.9468976000000002,-52.8781378723636,47.58483644343221,2.5634449606810925
357,-0.64110953,-52.7243443302473,47.581538048922795,21.759213273843642
358,-0.64110953,-52.7244182038324,47.5814988176125,21.759213273843642
359,-2.0924636999999997,-52.7534598984414,47.6112563872641,0.4235470752220536
360,-1.4605591999999998,-52.76498124044561,47.609702645141105,9.712874077608298
361,-0.25034726,-52.7610963074246,47.5600745138085,27.50362323804669
362,-0.25034726,-52.769019510175895,47.5577119948275,27.50362323804669
363,-0.45646182,-52.7162531806279,47.6051065996379,24.473631288641425
364,-0.45646182,-52.7147834895976,47.60573150973121,24.473631288641425
365,-0.14827305,-52.7727890932604,47.527313112231795,29.0041675690338
366,-0.34419867,-52.773659099169706,47.527001111558704,26.12395837235097
367,-0.28224126,-52.8150210032147,47.507124301497704,27.034764738994845
368,-0.28224126,-52.815762796133605,47.5070676133465,27.034764738994845
369,-2.0800191999999997,-52.6786152994679,47.60552339952721,0.60648774090998
370,-2.0800191999999997,-52.677976620162,47.60595959960171,0.60648774090998
371,-0.38341603,-52.799166695966996,47.510298682892106,25.547442646936286
372,-0.38341603,-52.79976529851729,47.510325293545705,25.547442646936286
373,3.5866983,-52.7213407997675,47.577279902276494,83.91020196931741
374,3.5866983,-52.72228028611071,47.577544809030705,83.91020196931741
375,-2.0800191999999997,-52.6770867007215,47.605959312216996,0.60648774090998
376,-2.0800191999999997,-52.676267491607,47.6058187866969,0.60648774090998
377,-2.0580881,-52.8017766863958,47.5435534796844,0.9288863935893481
378,-2.0580881,-52.802668122699004,47.5431520536477,0.9288863935893481
379,-1.9211546999999998,-52.8754795920103,47.5959543963677,2.941879069141681
380,4.1808328999999995,-52.728649686078704,47.57297219500239,92.64429166614967
381,-1.0425668,-52.801132700486704,47.530362208954294,15.857581209955404
382,-1.0425668,-52.8013584004803,47.5311645948783,15.857581209955404
383,-0.17843668,-52.7638273014239,47.5356921925694,28.56074641496861
384,-0.17843668,-52.7646161969757,47.5358420032547,28.56074641496861
385,-1.4605591999999998,-52.750532328514296,47.61265939685661,9.712874077608298
386,-2.0924636999999997,-52.7525852387543,47.6140259653642,0.4235470752220536
387,-0.45646182,-52.71555380455499,47.6110294033397,24.473631288641425
388,-0.52256519,-52.717286287167795,47.6104580969915,23.501877139256937
389,-0.7796579,-52.810489912094205,47.5235601949094,19.72247969372576
390,-0.7796579,-52.809664917918795,47.52342420025829,19.72247969372576
391,-1.1353501,-52.73565033185571,47.6044519197309,14.493618120500425
392,-1.1353501,-52.736521504479704,47.6040456034311,14.493618120500425
393,-1.6009181000000001,-52.7544511966533,47.603349409082604,7.649524758533605
394,-1.6009181000000001,-52.7550134837831,47.603521007762794,7.649524758533605
395,-1.3500756,-52.8261476105385,47.51241859469089,11.337040844581534
396,-1.7851458999999998,-52.8253655407932,47.5122855322283,4.941279640592192
397,-1.2683799,-52.7363550889299,47.5929893953203,12.53801040879392
398,-1.2683799,-52.736161885091896,47.5937562942256,12.53801040879392
399,-1.94303,-52.7055931918964,47.47476389677671,2.6203007056780514
400,-1.94303,-52.707083283744495,47.4748767058976,2.6203007056780514
401,-1.7065057000000001,-52.73290868151749,47.5997992032364,6.097331755006717
402,-1.7065057000000001,-52.733662001630705,47.600453600467,6.097331755006717
403,2.4729438,-52.6994507871904,47.5772284945895,67.53742768003922
404,-1.5651618,-52.751605381870796,47.65595399598389,8.175161089807435
405,-1.5651618,-52.755316612960605,47.65498277938911,8.175161089807435
406,0.5546025,-52.7119842952783,47.598986788161795,39.3368061654231
407,0.13491553,-52.711807711135705,47.5995653984121,33.167187966833495
